mean_temp,min_temp,max_temp,dewpoint_temp,pressure,humidity,cloud,rainfall,low_visibility_hour,sunshine,radiation,evaporation,wind_direction,wind_speed
28,24.4,29.6,24.7,1007.2,82,88,6.7,0,2.6,13.09,5.8,200,34.3
25.2,23.7,27.1,23.5,1008.3,91,88,28.4,0,0.1,6.4,1.4,20,12.5
24.6,22.8,25.7,22.4,1012.9,88,88,5.4,0,0.1,2.28,1.6,80,41.2
23,22.2,23.9,21.1,1015,89,90,8,0,0.4,5.27,1,80,51.6
23.8,22.3,25.3,21.3,1014.2,86,88,1,0,0.2,11.12,2,70,34
26.5,24.2,30.6,23.1,1012.3,82,71,0,0,8.1,21.06,3.6,50,10.2
27.7,25.3,31.5,23.7,1011,79,41,0,0,11.1,27.31,5.7,230,15.1
28.6,26.6,31.9,24.1,1010,77,43,0,0,10.8,27.79,6.3,230,18.6
28.7,27.1,32.3,23.9,1009.3,76,54,0,0,7.4,19.81,5.1,150,14.5
28.6,26.1,32.2,23.5,1008.8,74,46,0,0,10.6,25.02,4.2,150,12.6
29.4,27.4,33.1,24.3,1008.2,75,64,0,0,9.5,25.68,5.8,200,16.5
29.8,27.7,33.4,24.4,1007.7,74,73,0,0,10.3,25.56,6.2,220,16.9
29.8,27.8,33.4,24.6,1007.7,74,72,0,0,11.3,26.52,6.6,230,16.6
30.1,27.8,34.5,24.2,1008.4,72,41,0,0,11.3,27.86,6.7,220,16
30.3,28.1,34.7,24.3,1009.5,71,54,0,0,9.4,24.37,6.2,190,8.2
30.4,27.9,34.8,24,1010.5,69,28,0,0,8.3,18.76,5.3,180,11
30.5,27.6,35.1,24,1009.6,69,18,0,0,11.8,25.32,5.4,220,16.2
30,28.4,33.5,24.5,1009.3,73,46,0,0,5.5,16.62,4.4,150,12.3
29.8,27.6,33.1,24,1008.2,71,47,0,0,8.4,21.54,5.2,190,15.8
30.7,28.8,34.7,24.9,1008.3,72,49,0.9,0,10.9,26.92,6.2,220,23.5
30,26.9,33.4,25.3,1008.9,76,63,3.4,0,9.7,24.08,6,230,23.7
30.3,27.8,34.5,24.3,1009,72,47,0,4,10.4,25.05,6.3,260,16.9
31.1,28.3,35.3,24.5,1009.6,69,24,0,0,12.2,27.79,6.8,250,21.5
31.2,29,35.4,24.6,1009.7,69,60,0,0,8.4,25.28,6.4,230,19.4
31.1,28.9,34.8,24.7,1009.7,70,57,0,0,11.9,27.78,4,230,20.2
30.2,27.8,35.1,25.1,1009.9,75,74,0,0,5.2,16.68,5.4,70,17.8
29.1,27.2,32.8,23.8,1010.5,74,73,0,0,10,24.86,6.8,80,33.5
29.3,27.3,32.6,24.1,1008.4,74,78,0,0,8.3,22.12,5.9,80,29.5
28,26.5,31.2,25.1,1007.4,85,85,12.4,0,2.1,11.88,3.5,80,37.7
27.1,25.9,29.5,25.7,1006.8,92,88,28.2,0,0.3,6.63,2.3,100,21.2
27.2,26,28.4,26,1005,93,96,58.3,0,0,1.85,2.1,110,25.9
27.3,26,28.6,25.9,1004.3,92,92,47.4,0,0,4.91,1.7,120,35.6
27.8,25.3,30.2,25.6,1001,88,93,70.2,0,0.7,6.81,2.1,160,34.5
28.6,26.5,30.4,24.4,999.1,79,86,4.8,0,4.5,18.23,4.5,250,14
30,27.4,33.4,23.6,1000.4,69,69,0,0,7.5,19.4,5.7,330,17.5
30.5,28,34.3,21.4,1002.4,59,54,0,0,11.7,25.97,5.6,360,14.5
27.5,25.2,30.1,25.2,1002.4,88,89,39.6,0,0,4.95,2.8,80,17.8
26.6,25.6,28.5,25.5,998.2,94,94,109.3,0,0,3.71,0.8,70,17.2
26.8,25.4,28.6,23.5,998.3,82,89,1.3,1,0.6,7.79,2.8,360,14.7
27.1,25.7,29.1,22.6,1001.8,76,86,0.2,0,3,8.47,2.6,80,18.4
28.4,26.9,31.5,22.3,1003.6,70,66,0,0,7.3,23.82,6.4,70,41
28.3,26.2,30.8,22.8,1002.3,72,60,0,0,7.7,21.57,4.8,70,37.1
28.9,27.4,31.9,24.5,1002,77,82,0,0,6.2,19.58,4.5,230,27.8
29.6,28.6,31.5,25.5,1004.1,79,85,0,0,2.5,14.42,4.1,230,32.8
30.2,28.8,32.4,26,1005.5,78,87,0,0,7.5,21.15,4.6,220,31.1
30,28.7,31.6,26.2,1005.9,81,85,2.6,0,3.1,14.86,4.4,220,27
27.8,25.4,30.4,25.3,1006.2,87,87,32.9,0,1.1,5.6,3,180,19.2
27,24.4,29.7,25.2,1006.7,90,89,25.6,0,0.2,3.71,2.6,190,19.3
28.7,26.4,32.5,25.6,1008.2,84,84,18.1,0,7.1,21.17,4.9,130,25.8
28.1,26,31.3,25.3,1008.9,85,83,6.2,0,2.1,10.09,2.7,160,25.9
29.2,25.9,33.4,25.2,1010.6,80,61,1.7,0,9.4,24.28,4.8,150,16.9
29.2,27.4,31.9,25,1010,78,63,0,0,5.2,12.7,3,210,8.7
29.7,27.7,32.6,24.7,1007,75,38,0,0,11.2,27.26,6.1,230,19.5
30.1,28.4,32.5,25.4,1004.2,76,73,0,0,11,24.14,5.9,240,30.8
30.4,28.9,32.8,25.6,1004.1,76,80,0,0,9.7,26.36,6.3,230,32.2
30.2,28,32.9,25.6,1004.1,77,81,4.1,0,8.7,23.48,6,230,28.1
29.5,25.6,30.6,25.9,1003.4,81,88,2.1,0,1.6,9.83,4.4,220,29.6
29.7,27,30.5,26.1,1002.5,81,88,15.4,0,0.4,7.66,2.5,220,31.3
30.3,28.4,32.6,25.9,1002.2,78,88,3.4,0,9,23.17,4.9,220,32.4
30,28.4,31.6,25.8,1002.3,78,88,1.5,0,2.6,11.43,3.1,210,28.9
30.1,27.6,32.1,26.1,1002.6,80,88,5,0,6,18.6,3.2,190,20
29,26.4,30,26,1003.3,84,87,5.2,0,0.2,6.23,2,190,13.5
28.2,26.7,30.6,26,1004.4,88,87,14.4,0,3.5,16.21,3.6,40,17.1
28.2,25.9,31.8,25.3,1005.7,85,83,11.3,0,7,20.93,5.4,60,32.5
29,26.8,32.6,25,1005.1,80,57,1.3,0,8.9,22.52,5.3,90,23.1
29.6,27.2,32.8,24.5,1001.8,74,56,0,0,12,26.1,5.7,220,13.4
30,28.3,33.4,25.5,1003.3,77,85,0,0,8.5,23.11,7.5,80,19.2
26.7,25.9,28.7,25.5,1003.9,93,92,50.4,0,0,3.87,2.3,80,24.9
27,25.3,29.5,25.3,1004,91,90,52.7,0,0.8,10.2,4.3,90,37.8
26.6,25,28.3,24.7,1004,89,92,67.4,0,0.3,4.48,4.9,80,46.6
28.2,25.7,31.4,24.6,1003.8,81,80,5.8,0,5.6,20.8,4.3,70,41.8
30,26.9,34.3,25.4,1002.4,78,83,6.5,0,8,23.25,6.7,70,29.8
27.7,26.4,29.5,25.5,1003.9,88,89,29.6,0,1,7.56,2.4,90,42.3
27.9,26.6,29.7,25.6,1004.6,87,85,17.3,0,2.3,11.82,2.7,80,36.5
28.2,26,31.6,25.7,1003.8,87,71,7.1,0,6.4,20.02,4.1,80,26.1
29.5,27.4,33.1,24.5,1002.6,75,54,0,0,8,20.37,4.9,230,12.2
29,27.9,32.4,24.4,1002.3,76,67,0,0,9.3,22.08,4.8,230,15
28.4,26.3,31.2,26,1001.8,87,81,30.8,0,1,8.16,3.8,120,26
29.8,28,32,26,1003.6,80,84,0.1,0,4.2,15.96,3.2,140,30.9
29.4,27,31.7,26.1,1005.8,83,70,2.7,0,7.5,19.64,4.4,110,15.6
29.6,27.3,32.3,26.1,1006.5,82,82,3.4,0,7.9,23,4.9,120,14.8
29.8,27.7,33,25.5,1006.7,78,77,0.3,0,8.9,24.17,5.4,140,11.4
30.2,28.2,33.7,25.1,1006.7,75,55,0,0,11.1,26.77,6.3,120,10.5
30.2,27.9,34.3,24.7,1005.8,73,41,0,0,10,24.27,5.8,200,9
30.4,28.1,33.7,25,1005.6,74,53,0,0,10.7,25.57,5.9,220,12
30.2,27.1,33.2,25.3,1005.5,76,65,3.3,0,9.7,24.89,6.4,230,18.9
29.9,27.9,32.4,25.7,1004.6,78,76,2.7,0,5.6,17.1,4,230,20.2
30,26.6,32.9,25.6,1003.8,78,79,6.1,0,9.1,24.29,5.2,230,26
30.1,29.1,31.8,25.6,1003.4,77,86,0,0,6.2,17.72,4.6,230,22.1
29.8,27.3,32.5,25.7,1004.7,79,80,5,0,5.3,16.05,3.3,200,10
30.3,28.9,33.1,25.8,1005.9,77,84,0.5,0,5.6,15.75,3.6,140,7.3
30.2,28.8,33.8,25.5,1005.4,76,84,0,0,5.1,13.53,3,90,7.4
30,28.4,34.2,25.6,1004.4,78,78,0,0,5.1,15.37,3.7,80,9.5
30.3,27.1,33.9,25.4,1004.2,75,72,0.5,0,8.6,21.03,5,90,27.1
30.4,29.2,33.6,25.1,1003.3,74,79,0,0,7.8,23.52,5.8,80,38.5
27.2,26,29.5,25.9,1001.7,92,91,47.9,0,0.6,8.51,3.1,70,25.5
27,25.8,28.2,25.9,998.7,93,90,51.9,0,0,4.11,1,100,25.6
26.9,25.8,28.1,25.7,996.5,93,90,18.9,0,0.2,7.38,0.8,100,23.9
28.9,27.3,32.6,25.8,996.3,84,80,0.1,0,7,18.99,4.6,80,24.5
27.6,26.4,29.9,25.9,996.2,90,89,32.9,0,2.5,12.58,2.5,90,28.3
28.2,26.4,30.9,25.6,999.2,86,88,2.2,0,2.9,13.15,2.1,130,22.5
27.8,26.7,29,25.9,1000.1,89,88,3.2,0,0.8,7.6,2.9,140,19.5
27.2,25.5,28.3,25.5,1000.2,91,89,36.1,0,0.1,5.28,3,210,8.1
28.4,25.9,30.9,25.3,1001.4,84,88,21.8,0,3,15.46,4.6,230,14.2
28.6,26.4,30.4,25.6,1002.5,84,89,31.2,0,3.2,15.62,4.4,240,22.6
27.8,26.1,30.5,25.7,1002.3,88,91,61.1,7,0.9,6.92,3.1,230,14.3
28.3,26.7,30.2,25.6,1000.2,86,83,25.7,7,4,11.01,3.6,10,8.1
28.5,24.7,31.8,25.2,1000.1,83,71,26.4,2,8.5,19.28,3.4,270,12.7
27.7,24.6,30.9,25.2,1001.7,86,86,24.9,1,3.2,12.84,2.4,280,20.3
29.1,25.6,31.9,25.6,1001.6,82,83,0.1,12,4.9,16,3.5,270,17.5
30.3,27.8,32.9,24.8,999.8,73,66,0,6,9.6,20.67,5,270,20.7
28.9,25.5,31.4,24.4,999.5,77,86,80.2,0,3.3,12.37,2.4,360,9.5
27,25.2,29.9,24.5,1001.3,87,89,27.3,0,1.8,11.22,2.7,220,14.5
26.3,25.2,29.2,24.9,1002.2,93,93,71.6,0,1.2,7.9,2.6,200,16.8
27.4,26.1,29.3,25.5,1002.5,89,89,23.3,0,0.1,4.96,1.7,180,35
28,26.9,28.9,25.6,1005.5,87,90,6.3,0,0,3.54,0.6,180,36.3
27.9,27,29,25.6,1009.3,88,89,7.2,0,0,4.17,0.9,150,30.2
26.3,25,27.9,25.2,1009.9,93,89,32,0,0,2.71,1.7,150,12.7
26.8,24.6,29.9,24.5,1007.9,88,76,9.8,0,4.8,14.65,2,30,5.9
27.7,25.6,30.5,24.3,1006.9,82,70,0.3,0,5.1,17.12,3,230,9.3
29.1,27,32,25.3,1005.7,80,40,0,0,11.1,25.3,4.6,240,23.8
29.8,27.9,33.1,25.8,1004.9,79,54,0.1,0,9,22.32,3.8,250,18.8
29.6,28.2,31.8,26.1,1005.4,82,77,0,0,7.6,18.69,3.7,30,7.5
29.4,28,31.2,25.6,1006.3,80,76,0,0,3.5,11.61,3.1,100,6.2
27.4,25.6,29.6,23.8,1008.6,81,86,24.6,0,2.7,8.13,2.3,360,16.1
27.1,24.6,30.5,22.4,1011.5,76,86,16.7,0,1.7,10.87,2.1,360,24.9
26.1,24.3,28.3,22.4,1012.5,80,83,0.2,0,3.3,10.62,2.3,70,15
28.2,25.2,32.7,20.6,1009.3,65,46,0,3,11,23.66,3,350,10.6
27.8,26.9,28.7,23.6,1007.7,78,87,0,0,1.2,7.84,1.8,70,43.3
27.7,26.3,30.3,24.7,1009.4,84,69,2.5,0,5.5,15.16,3,70,33.5
28.8,26.7,31.7,24.6,1009.2,78,72,0,0,7,16.26,3.7,40,13
30.7,26.8,35.1,23.1,1002.8,65,59,0,2,9.7,22.64,3.3,10,23.3
26.4,23.6,31.8,23.6,990.9,86,97,167.5,0,0,1.06,1.4,120,101.3
27.5,25.8,30.4,25.4,1008.6,89,93,12,0,1.3,8.48,1.4,110,43
28.2,26.5,31.8,25.3,1013.7,85,65,1.2,0,8.9,21.69,4.5,80,20.8
28.6,26.2,31.4,24,1012.7,77,43,0,0,10.1,20.24,4.6,200,7.8
29,27,31.9,24.3,1011,77,63,0,0,8.4,20,4.7,220,11.3
29.2,27.4,31.9,23.4,1011.6,71,33,0,0,10.7,23.08,5.1,160,7.5
29.2,27,33.2,24.5,1013.3,76,51,0,0,11.2,20.27,4.6,100,8.3
29,27.6,32.4,24.7,1013.1,78,76,0,0,6.6,19.33,4.6,100,9.1
27,24.8,29.6,24.9,1011.1,88,80,72.2,0,2.5,10.73,2.7,90,9.5
27,24.8,30.2,23.1,1009.9,80,82,34.5,0,5.9,17.29,4.1,100,20.1
26.8,25.1,28.6,23.3,1009.6,81,77,9.7,0,3.4,9.51,2.3,100,14.5
27.3,26,30.2,22.9,1009.8,77,88,0,0,4,13.03,3.3,100,6.5
27.6,25.8,31.3,21.4,1009.9,70,74,0,0,5.9,15.77,5,360,14.4
27.4,24.3,31.3,18.8,1008.9,60,26,0,0,10.6,20.9,5.8,350,25.2
27.5,25,30.6,18.9,1010.5,60,29,0,0,10.6,20.53,4,360,22.9
26.8,23.2,29.6,20.6,1013.9,70,70,2.9,0,5.2,14.41,3.9,80,19.7
27.2,25.3,30.4,20.2,1014.9,67,33,0,0,9.8,20.03,4.5,80,24.8
26.9,25,30.5,20.3,1015.3,68,30,0,0,10.4,20.38,4.8,90,21
26.9,24.2,30.5,16.5,1013.8,54,8,0,0,10.7,21.79,6.5,350,14.4
27.1,23.6,31.4,12.1,1012.1,40,16,0,0,10.8,22.86,6.1,350,24.5
26.8,23.5,30.9,14.5,1013.4,48,18,0,0,10.9,22.37,4.3,350,19.9
27.1,25.1,30.5,20.9,1014.7,69,43,0,0,10.4,22.17,5,80,20.3
26.7,24.3,29.8,21.8,1014.2,75,60,2,0,9.5,20.46,4.4,80,23.5
26.5,25.1,29.3,22.4,1013.7,78,72,0.6,0,4.5,12.23,2.8,90,16.8
24.8,22.5,29.2,21.8,1014.7,83,82,42.8,3,1.6,6.99,2.1,360,16.1
23.2,22.3,24.7,17.9,1017.6,72,88,0,0,0.3,7.75,2.7,360,28.8
23.8,22,27.1,18.6,1018.9,73,85,0.3,0,4.1,14.13,3.1,80,29.1
24.7,22.7,26.8,19.2,1017.5,72,86,0.4,0,5.5,16.2,3.4,80,34.6
25.3,23.6,27.3,21.3,1015.5,79,82,0.6,0,2.7,12.68,2.8,80,28.3
25.6,24.3,27.9,22.6,1014.6,84,83,31.4,0,2.8,10.42,2.4,90,20.5
24.3,23.2,25.8,22.8,1013.2,92,91,8.9,1,0.6,5.6,1.5,10,13.4
23.5,21.9,25.2,20.6,1012.5,84,90,1.5,0,0,5.9,1.8,10,18.6
22.5,20.9,23.9,20.3,1014.7,87,91,12.6,0,0.2,6.14,1.2,50,40.5
24.2,23,26,19.9,1017.2,77,87,0.2,0,1.6,11.64,3,70,49.2
24,23.3,24.9,19.9,1018.6,78,86,0,0,3.2,9.8,2.6,70,40.6
24.8,23.2,27.3,20.5,1017.6,77,49,0,0,8.1,18.53,3.4,80,30.1
25,23.7,27.4,21.5,1015.9,81,62,0,0,4.6,10.88,2.1,70,12.6
25.3,24.1,27.4,21.3,1016.5,79,78,0.1,4,0.1,8.67,2.2,70,17.1
25.2,24,27.4,21.4,1016.8,80,78,0,0,4.5,12.53,2.6,80,25.9
25.5,24.4,27.7,21.6,1017,79,54,0,1,7,16,3,80,21.3
26.3,23.9,28.6,21.5,1016.5,76,41,0,8,8.2,14.54,4.3,360,12.7
25.4,23.7,27.9,17.4,1018.1,61,53,0,0,6.7,13.69,3.7,360,25.8
24.3,21.7,27.5,14.3,1017.4,54,13,0,0,10.6,20.12,4.7,360,13.9
25.2,22.2,28.9,8.5,1015.1,35,4,0,0,10.6,21.28,6,360,18.7
25.7,23.4,28.5,8.2,1014.8,33,24,0,0,10.5,21.1,6.7,360,29.9
25,22.9,27.2,9.1,1014.2,37,83,0,0,6.2,15.93,6.5,360,39.5
24.6,22.6,27.4,11.6,1012.5,45,84,0,0,7,16.13,4.9,360,42.7
22.4,20.1,24.8,16.6,1015.5,70,91,0.1,0,1.7,8.89,2.9,360,28.7
21.5,19.4,23.4,19.1,1016.7,86,99,8.3,0,0,5.95,1.1,360,17.3
23.7,22.3,25.7,20.7,1016.6,83,92,0,0,2.9,8.73,2.2,80,28.3
24.5,23.5,26.7,20.5,1016.8,79,77,0,0,5.6,15.01,3.2,70,35.2
24.7,23.3,27.1,20.5,1017.5,78,41,0,0,10.2,19.86,4,70,34.5
25,23.6,27.1,20.8,1017.6,77,73,0,0,6.9,16.48,3.4,70,29
25.2,23.9,27.3,20.5,1016.6,75,81,0,14,5.9,12.03,3.5,10,11.9
24.5,22.9,27.1,19.4,1016.8,74,82,0,0,5.1,13.79,3.9,360,28.4
23.9,23.4,25.4,19.9,1017.9,78,88,0,0,0.8,7.12,2.3,70,45.2
23.8,22.5,25.7,19.9,1017,79,68,0,0,6.7,14.8,2.6,70,26
24.9,23.2,28,20.6,1014.2,77,76,0,12,4.5,10.95,2.7,100,10.3
24.3,23.2,26.3,19.9,1014.1,76,80,0,2,6,14.7,3.9,70,29.8
23.5,22.7,25.5,19,1015.6,76,80,0,0,3.9,12.32,3.4,80,40.7
23.2,22.7,23.6,19.9,1015.8,82,86,0,0,0,3.63,0.4,70,40.8
23.9,22.9,24.9,21.2,1015.2,85,87,1.1,0,0.6,5.66,1.3,70,29.1
23.5,23.1,23.8,21.3,1015.8,87,96,0.5,0,0,2.46,1.2,70,35.3
23.8,22.7,25.8,20.8,1016.2,84,85,0,0,4.5,11.94,2.9,70,24.4
23.9,22,25.8,19.1,1017.5,75,78,0,2,6.4,13.68,3.7,10,21.5
23.1,22,24,19.4,1017.4,80,84,0.1,0,2.9,7.79,1.8,70,36.1
23.9,21.2,27.2,20.4,1016.4,81,82,2.4,3,8.8,17.04,5,60,22
20.4,18.8,21.9,13.6,1019.9,65,88,0.2,0,1.4,7.62,2.8,360,34.7
20.9,18.1,23.4,14.2,1020.1,66,40,0,2,9.3,16.61,2.9,360,22.3
21.7,20.5,23.1,16.6,1019.7,73,78,0,0,6.7,12.77,3,70,32.1
19.5,17.4,21.6,16.5,1018.8,84,95,21,0,0,2.75,2.3,40,24.6
19,17,20.9,17,1018.9,89,93,15.7,0,0.3,5.04,0.7,40,22.7
20.5,19,22.5,17.5,1019,83,89,16.3,0,0.2,5.53,1.9,40,25.9
20.3,19.2,21.4,18.5,1019.3,89,88,7.7,0,0,4.82,0.8,60,30.8
21.3,19.8,23.3,16.7,1021,75,46,0,5,6.1,13.34,2.5,70,30.3
21.5,20.1,23.2,16.2,1020.4,72,46,0,0,9.5,17.2,3.2,70,32.1
22.1,21.1,24.2,18.1,1018.3,78,56,0,0,6.2,13,2.1,60,27.7
22.4,21.2,24.3,19.3,1016.4,83,51,0,0,9.3,15.31,1.9,60,21.5
23.7,22,26,19.8,1016.5,79,58,0,2,7.2,13.66,2.3,40,15
24.8,22.7,27.1,20.6,1016,78,58,0,0,9.1,17.37,2.9,20,10.5
23.6,22.5,24.8,20.3,1015.5,82,82,0,0,0.6,4.79,1.7,70,35
23.3,21.6,25.1,20.4,1015.5,84,83,0.1,0,2,9.4,1.6,70,25.2
21.1,18.5,23.3,19.1,1018.5,88,90,1,1,0,1.21,1.9,70,34.3
18,16.7,19.7,13.7,1021.6,76,88,0,0,0.2,6.09,2.3,10,29.7
17,16.4,18.3,12.6,1021.5,75,90,0,0,0.5,4.26,1.3,10,24.9
17,15.1,18.3,12.6,1019.7,75,88,0.2,0,0.1,3.74,1.2,360,21.4
18,16.5,20.4,12,1020.3,68,84,0,0,4.9,12.68,3.9,350,29.7
14.9,13.7,16.5,8.9,1024.2,67,84,0,0,0,4.58,1.7,360,33.6
15.6,13.5,18.1,9.6,1025.1,68,86,0,0,2.6,10.85,2.6,360,27.8
16.8,15.5,18.2,11.7,1025.3,72,88,0,0,0,4.94,1.5,10,25.6
18.9,17.2,21.2,14.3,1023.5,75,64,0,11,6.6,12.9,1.8,50,22.6
19.3,18,20.9,14.6,1022,74,88,0,6,1.2,8.41,3.6,360,20.5
18,15.6,21,9.1,1022.2,56,38,0,0,8.4,15.07,2.6,360,22.9
18.1,16.2,20.2,10.1,1022.2,60,38,0,0,8.5,14.9,2.5,70,27.9
19.9,18.5,21.5,16,1019.5,78,78,0,0,6.4,13.78,2.5,60,31.5
21.6,20.1,23.2,18.8,1016.5,84,80,0,0,2,8.02,1.5,40,16.9
22.4,21.4,25,19.9,1016.1,86,68,0,2,8.7,15.47,3,70,21.2
22.2,20,25.2,18,1017,77,66,0,0,7.1,13.52,2.4,50,21.9
20.1,17.5,22.5,18.2,1017.6,89,96,10.5,0,0,4.34,1.5,360,27.9
18,16.8,19,15.6,1017.5,86,99,0.1,0,0,3.9,1.3,360,27.8
19.7,18.5,21.1,16.3,1015.5,81,90,0,6,0.1,7.02,0.8,60,25.8
20.9,18.7,23.6,18,1014.3,84,27,0,17,9.4,16.11,2.1,110,5.9
20.6,18.9,22.8,16.7,1016.6,79,77,0,6,3.5,10.06,2.7,70,27.3
18.1,16.3,20.2,12.6,1021.6,70,79,0,0,6.8,14.58,4.5,360,34.8
14,12.5,16.3,8.2,1026.1,68,87,0,0,0.6,7.31,3.1,360,40.3
12.6,10.3,15.4,6.7,1026.5,67,83,0,1,5.6,12.23,2.6,360,37.6
13.2,11.8,15.6,7.4,1027,68,77,0,0,4.4,11.52,2.6,360,26.8
13.8,11.4,15.9,8,1026.5,68,84,0,0,4.6,12.02,2.6,350,26.5
14.8,13.5,16.4,8.9,1025.4,68,87,0,0,0.1,5.73,2.1,360,26.3
16.2,14.9,17.3,13.4,1024.3,84,91,0.1,0,0,3.15,0.5,30,26
18.8,16.8,20.9,15.8,1022.8,83,87,0.1,5,1.3,8.66,1.1,60,30.1
19.8,18.9,22.7,17.6,1020.5,87,88,0,0,0.5,7.15,1.9,330,6.3
18.6,17.6,20,15.7,1021.5,83,92,0,0,0,5.28,1.9,20,20
18.5,17.4,20,15.6,1021.4,83,89,0,10,0,7.77,1.2,70,27.2
19.2,17.2,20.7,16.5,1021.3,84,94,0.2,6,0,5.26,1.4,70,18.3
17.8,17.2,18.7,15.1,1022.3,84,89,0,0,2.7,8.34,1.6,70,32.5
19.2,17.4,20.8,16,1020.2,82,88,0,9,2.6,9.07,1.8,60,24.5
20.6,18.2,23.3,17.7,1018.6,84,55,0,13,6.5,13.31,1.6,40,12.8
20.9,19.3,22.8,17.9,1018.3,83,64,0,15,8.6,13.83,2.8,20,6.7
18.5,17.7,19.8,16.8,1019.3,89,91,0,3,0,4.1,1.1,70,26.9
18.5,17.6,19.7,16.2,1018.8,86,94,0,12,0.1,5.88,1,70,25.8
19,17,21.1,16.9,1018.8,88,88,4,2,1.2,6.76,2,60,21.8
17.3,15.9,19.9,12.2,1020.5,72,87,0,0,0.8,7.02,2.7,360,26.5
16.7,14.6,19.5,11.3,1022.2,70,55,0,1,8.1,16.14,2.6,360,20.3
17.1,15.8,18.5,12.6,1022.1,75,79,0,4,2,6.95,1.5,60,26.4
18.8,17.1,21.9,14.2,1019.6,75,85,0.2,3,1.7,9.51,1.6,50,20.6
20.4,18.1,23.4,15.3,1018.9,73,76,0.1,6,5.2,12.69,3.4,30,20.6
17.8,15.8,20,11,1021.8,64,66,0,1,4.2,11.74,3.5,360,25.6
16,13.1,19.1,6.2,1022.3,53,21,0,16,10,17.51,3.4,360,23.6
16.2,13.7,19.2,8.8,1021,62,3,0,0,9.8,17.11,1.9,10,15.5
16.9,15,19.6,11.5,1020.6,71,10,0,0,10,18.27,2.8,60,25.6
18.7,16.1,22.2,12.3,1021.2,67,13,0,2,10.2,17.96,2.7,50,14.8
18.2,16.7,21.2,13.3,1023.1,73,17,0,4,8.6,15.66,3.1,70,28.5
16.9,15.6,19.4,11.5,1023.6,71,80,0,2,7,13.77,3,70,37.5
17.5,15.7,20.3,11.4,1021.6,68,63,0,0,3.3,11.25,2.2,60,28.8
18.5,16.9,20.5,13.7,1021.4,74,39,0,0,9.8,19.33,2.9,40,24.6
19.3,17.2,21.6,14.4,1020.8,73,69,0,0,6.7,15.04,2.6,50,25.8
21.7,18.9,24.5,17.2,1018.9,76,67,0,0,7.7,14.22,3,10,11.8
18.8,17.6,22,13.1,1021.6,70,84,0,0,0,6.77,2.2,10,25.7
18.6,16.9,20.7,15.1,1018.4,80,84,0,0,5.1,13.71,1.8,50,28.6
21.8,19.6,25.3,18.7,1017.2,83,70,0,4,7.8,14.97,1.8,20,11.3
21.7,19.5,25.5,18.7,1018.1,83,61,0,5,7.4,15.35,3.5,70,12.8
20.1,18.2,22.3,17.3,1017.4,84,84,0,3,4.3,12.39,1.7,50,23.7
22.1,20.5,24.9,19.5,1014.5,85,83,0,0,3.7,10.35,1.6,30,12.3
23,21.3,25.8,19.9,1014.8,83,57,0,0,7.1,13.8,2.2,170,9
21.7,19.7,25.1,19.5,1015.3,87,78,0,0,4.4,10.44,2.5,70,22.8
19.3,18.4,20.1,17.6,1017.9,90,99,0.8,0,0,5.99,1.7,70,38.8
18,17.4,18.8,16.3,1021.7,90,89,0.8,0,0,4.51,1.2,60,41.6
18.4,17.3,19.4,15.9,1024.3,85,94,0,2,0,4.32,1,40,27.3
19,16.9,21.9,15.8,1024.2,82,69,0.2,0,8.1,17.98,2.7,60,23.8
21.1,19,25.1,17.6,1021.8,80,68,0,0,3.5,10.77,2.2,30,14.7
20.4,18.5,23.2,17.5,1020.6,83,78,0,0,7.3,16.6,3,60,28.8
20.4,18.8,22.4,17.5,1019.9,84,84,0.2,0,2.6,12.18,1.9,60,24.9
22.4,20.1,26,18.8,1017.9,81,72,0,0,9.8,18.5,3.9,70,17.6
18.8,18,20.2,16.4,1017.8,86,91,0.1,0,0.8,7.19,1.9,70,43.4
17.9,16.8,19.3,16.4,1015.4,90,91,18.1,0,0.2,2.42,0.7,70,35.3
20.3,18.5,23.8,18.8,1016.8,91,79,31,0,3.8,11.47,1.9,30,22
22.6,20.8,25.6,21.2,1018.5,92,84,0.2,0,1.2,9.12,1.7,10,13.8
21.4,20.4,23.2,20.2,1017.4,93,88,0,2,3.1,12.48,2.7,30,17.6
20.4,18.4,24.3,17.2,1017.2,82,79,1.6,1,4.6,15.79,3.7,360,18.4
18.1,15.6,20.5,15.9,1015.8,87,95,12.3,0,0,3.42,0.7,60,36.5
16.9,14.1,19.5,14,1016.9,83,88,3.4,0,0.7,9.39,1.6,10,17.9
18,16.7,18.9,15.4,1017.5,85,92,0,2,0,4.19,1.1,30,20
18.7,17.6,19.7,16.7,1017.6,88,96,0,1,0.1,5.26,0.5,60,34.5
20.7,18.6,23.6,18,1015.5,85,82,0,0,5.7,15.52,1.9,40,20.2
22.8,20.6,26.7,20,1014.7,85,67,0,1,5.6,12.86,2.5,20,12.7
20.8,19.6,22.4,18.8,1016.1,89,91,0.4,0,0.4,7.06,1.6,60,30.6
21.5,19.9,23.9,19.2,1012.7,87,84,0,0,5,15.87,2.5,70,23.3
21.5,20,23.5,19.1,1011.3,87,85,6.3,9,4.2,10.91,2,10,8
20.9,19.3,22.6,17.7,1013.7,82,83,10.2,3,3.2,12.57,2.2,80,26
