age,player_height,player_weight,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,DR&DN
39,190.5,92.98635999999999,1,24,72,5.5,2.3,2.8,14,0.011000000000000001,0.125,0.156,0.5579999999999999,0.25,24
32,180.34,78.471416,1,11,32,12.4,2.9,8.3,7.2,0.02,0.085,0.201,0.494,0.387,11
23,205.74,100.243832,2,33,68,3.8,3.1,0.9,-11,0.076,0.14,0.142,0.423,0.096,63
27,198.12,101.151016,1,11,24,5.6,3.5,1,-7.8,0.097,0.115,0.19,0.418,0.09,11
24,203.2,99.79024,Undrafted,Undrafted,9,2.2,2,0.6,-0.5,0.065,0.145,0.10300000000000001,0.514,0.088,Undrafted
22,205.74,102.0582,1,2,68,11.8,6.3,0.7,-9.1,0.10300000000000001,0.158,0.21899999999999997,0.539,0.052000000000000005,2
29,208.28,106.59411999999999,2,52,45,1.9,1.6,0.4,-4.5,0.055,0.136,0.127,0.434,0.06,82
20,208.28,101.604608,1,15,53,3.6,1.8,0.1,-7.1,0.082,0.11199999999999999,0.17600000000000002,0.502,0.016,15
28,190.5,88.45044,1,15,82,17.9,3.1,7.7,5.2,0.02,0.077,0.23,0.602,0.355,15
36,190.5,81.64656,2,50,65,4.1,0.9,1,3.3,0.009,0.081,0.154,0.573,0.134,80
26,208.28,99.79024,Undrafted,Undrafted,9,0.6,0.6,0.6,-5.8,0.019,0.091,0.134,0.23,0.16699999999999998,Undrafted
25,190.5,88.45044,1,2,57,21.6,7,6.4,-1.6,0.051,0.142,0.281,0.517,0.281,2
24,203.2,98.88305600000001,2,42,23,3.9,1.1,0.5,-3,0.015,0.111,0.245,0.452,0.098,72
26,205.74,107.047712,1,29,59,2.8,2.7,0.7,5.7,0.14300000000000002,0.13699999999999998,0.129,0.49200000000000005,0.096,29
29,187.96,88.45044,Undrafted,Undrafted,81,5.7,2.3,3.6,-4.9,0.017,0.107,0.151,0.51,0.293,Undrafted
37,205.74,113.398,1,21,30,1.9,1.5,0.3,-4,0.13,0.107,0.14400000000000002,0.478,0.078,21
34,185.42,81.64656,1,12,60,7.9,2.2,4.7,-9.1,0.017,0.086,0.185,0.46,0.31,12
36,205.74,113.398,2,33,66,6.3,3.5,2.1,-10.1,0.019,0.11699999999999999,0.133,0.475,0.11699999999999999,63
29,203.2,102.0582,1,3,14,16.8,8.9,4.6,1.3,0.057,0.21,0.225,0.51,0.20600000000000002,3
29,200.66,104.32616,1,1,66,20.7,6.2,2.5,-1.5,0.037000000000000005,0.158,0.287,0.537,0.13,1
35,203.2,99.79024,1,4,20,8.6,2.4,1.6,-2.7,0.01,0.082,0.162,0.47700000000000004,0.084,4
20,190.5,86.636072,2,30,47,10.9,2.8,3.7,-6.5,0.036000000000000004,0.083,0.19699999999999998,0.562,0.24100000000000002,60
19,200.66,97.52228000000001,1,25,54,3.2,1.6,0.5,1.6,0.11199999999999999,0.086,0.205,0.44299999999999995,0.094,25
25,193.04,95.25432,2,53,44,5.8,3.9,1.1,0.9,0.086,0.136,0.127,0.5660000000000001,0.077,83
35,203.2,102.0582,1,7,69,8.8,3.6,3,-10.4,0.04,0.12300000000000001,0.192,0.466,0.187,7
27,203.2,113.398,1,11,64,7.5,4.2,0.9,-2.7,0.10800000000000001,0.172,0.203,0.5379999999999999,0.087,11
33,193.04,81.64656,1,2,82,22.1,4.8,9,3.2,0.028999999999999998,0.11,0.271,0.526,0.391,2
29,195.58,95.25432,2,52,79,4.4,2.7,1.7,-7.8,0.015,0.16399999999999998,0.121,0.519,0.158,82
34,213.36,131.54168,1,6,32,0.9,1.6,0.1,-4.6,0.075,0.151,0.098,0.358,0.019,6
27,195.58,88.45044,1,24,67,2.5,1.2,0.6,-2.5,0.057999999999999996,0.10099999999999999,0.172,0.469,0.10800000000000001,24
27,210.82,115.66596000000001,2,34,31,2,3.2,0.3,3.4,0.122,0.214,0.12,0.48,0.043,64
24,208.28,117.93392,1,12,47,4.3,3.9,0.1,-0.1,0.10400000000000001,0.23,0.154,0.5529999999999999,0.015,12
31,203.2,103.418976,1,12,45,3.8,4.1,1.2,0.2,0.085,0.146,0.131,0.39899999999999997,0.1,12
33,210.82,108.86208,2,35,6,1.2,1.3,0.2,-16.6,0,0.364,0.196,0.325,0.083,65
29,218.44,127.00576000000001,1,28,74,3.3,4.2,0.7,2.2,0.14,0.193,0.126,0.474,0.068,28
39,213.36,115.66596000000001,1,1,61,7.1,6,1.1,0.5,0.079,0.221,0.184,0.478,0.076,1
29,203.2,98.429464,1,13,83,20.4,4.5,4.3,-2.1,0.016,0.11699999999999999,0.26,0.528,0.203,13
24,210.82,111.13004,2,33,59,5,4.2,0.3,-4.2,0.127,0.193,0.14400000000000002,0.614,0.031,63
23,218.44,129.27372,1,25,67,7.3,5.6,0.3,1.1,0.09,0.171,0.156,0.522,0.022000000000000002,25
26,205.74,131.54168,2,43,71,5.4,6.3,0.2,-3.5,0.13699999999999998,0.257,0.142,0.552,0.019,73
27,185.42,86.18248,1,27,82,6.6,2,4.3,-6.8,0.011000000000000001,0.096,0.149,0.547,0.316,27
25,210.82,113.398,2,45,23,3.2,1.2,0.5,4.7,0.048,0.106,0.191,0.474,0.095,75
31,195.58,97.52228000000001,1,5,10,9.3,3.3,1.2,9,0.068,0.149,0.27,0.526,0.12,5
27,200.66,97.52228000000001,Undrafted,Undrafted,42,8,5.3,1.1,-0.8,0.073,0.126,0.125,0.56,0.055,Undrafted
29,195.58,88.45044,Undrafted,Undrafted,3,3.3,0.3,0.3,-10.8,0,0.033,0.113,0.7140000000000001,0.063,Undrafted
27,193.04,95.25432,Undrafted,Undrafted,6,1.8,0.8,0.7,-39,0,0.088,0.124,0.331,0.093,Undrafted
32,208.28,130.63449599999998,2,48,21,3.6,3.4,0.6,-13.4,0.038,0.22399999999999998,0.157,0.405,0.072,78
32,195.58,83.007336,1,20,51,7.2,1.5,2.1,-1.6,0.007,0.065,0.14300000000000002,0.544,0.14400000000000002,20
29,187.96,81.64656,2,30,39,4.4,1.3,2.6,-0.1,0.018000000000000002,0.074,0.19399999999999998,0.435,0.292,60
36,208.28,111.13004,1,10,76,8,6.3,1.4,6.2,0.08,0.166,0.126,0.539,0.069,10
23,203.2,99.79024,1,16,80,10.1,4.5,2,10.7,0.035,0.163,0.193,0.514,0.126,16
25,205.74,122.016248,Undrafted,Undrafted,25,2.2,1.6,0.2,-6,0.14,0.1,0.131,0.544,0.051,Undrafted
25,210.82,112.037224,2,40,82,4.8,3.3,0.6,-5.7,0.069,0.161,0.163,0.474,0.06,70
34,210.82,115.66596000000001,1,23,81,2.6,5.8,0.3,1.7,0.10400000000000001,0.21899999999999997,0.079,0.46799999999999997,0.024,23
24,210.82,117.480328,1,19,82,8.5,5.6,0.4,3.7,0.11599999999999999,0.221,0.19899999999999998,0.623,0.035,19
23,213.36,110.676448,2,52,3,1,2,0,-62.2,0.05,0.294,0.22899999999999998,0.193,0,82
26,210.82,120.20188,1,10,73,7.6,5.3,1.2,-6.3,0.10400000000000001,0.13699999999999998,0.17800000000000002,0.484,0.078,10
29,205.74,104.32616,1,4,58,14.8,7.6,1.7,-5.7,0.10800000000000001,0.19399999999999998,0.226,0.565,0.111,4
29,200.66,104.32616,2,39,20,1.5,1.1,0.3,-5,0.068,0.11599999999999999,0.153,0.406,0.078,69
21,203.2,99.79024,1,22,47,5.7,4.8,0.8,-0.9,0.109,0.20600000000000002,0.154,0.526,0.073,22
28,203.2,113.398,2,58,68,3.3,2.6,0.4,-3.4,0.1,0.168,0.16699999999999998,0.509,0.061,88
24,213.36,111.13004,1,9,76,23.4,9.9,2.4,6.6,0.048,0.24,0.254,0.599,0.105,9
23,195.58,103.418976,1,20,55,8.9,3.1,1.5,-9.9,0.036000000000000004,0.128,0.225,0.491,0.127,20
36,218.44,120.20188,1,4,80,11.5,10.8,1,4.5,0.10300000000000001,0.23,0.153,0.574,0.048,4
32,198.12,92.98635999999999,1,17,81,12,4.6,4.2,8.2,0.028999999999999998,0.114,0.157,0.578,0.16899999999999998,17
30,205.74,112.490816,1,21,1,0,0,1,-16.7,0,0,0,0,0.5,21
24,195.58,100.697424,1,17,75,12.4,4.7,1.4,5.4,0.046,0.124,0.188,0.5329999999999999,0.068,17
35,208.28,109.315672,1,9,41,2.9,3.1,1.1,0.6,0.073,0.121,0.091,0.46399999999999997,0.093,9
26,193.04,83.46092800000001,2,52,32,3.2,1.8,1.1,4.2,0.048,0.158,0.226,0.387,0.21100000000000002,82
35,208.28,122.46983999999999,1,1,58,15.1,8.8,1.7,1.8,0.095,0.18600000000000003,0.212,0.524,0.084,1
27,185.42,90.7184,1,24,70,11.2,2.1,2.6,9.4,0.008,0.073,0.175,0.55,0.13699999999999998,24
27,195.58,88.45044,1,13,70,10.8,2.7,3.1,5,0.03,0.092,0.195,0.537,0.188,13
27,220.98,117.93392,1,20,62,11.1,5.4,1.1,-4.1,0.125,0.18100000000000002,0.272,0.501,0.096,20
24,203.2,99.79024,1,23,82,7.1,3.7,1.4,12.2,0.049,0.138,0.163,0.502,0.097,23
32,190.5,86.18248,2,40,18,2.2,0.7,0.7,-1,0.009,0.099,0.207,0.414,0.16699999999999998,70
26,165.1,60.327736,Undrafted,Undrafted,68,4.1,0.8,2.1,-0.5,0.04,0.040999999999999995,0.20199999999999999,0.46399999999999997,0.309,Undrafted
23,185.42,86.18248,2,39,64,3.6,1.3,2,3.8,0.040999999999999995,0.067,0.139,0.507,0.196,69
24,185.42,80.28578399999998,1,28,19,3.1,0.9,1.8,1.2,0.026000000000000002,0.067,0.175,0.401,0.23800000000000002,28
29,203.2,99.79024,1,14,74,6.4,3,1.5,5.4,0.036000000000000004,0.105,0.149,0.49,0.099,14
29,190.5,92.532768,2,43,61,12.1,3.5,6.6,5.1,0.017,0.09,0.17800000000000002,0.51,0.301,73
31,198.12,97.52228000000001,1,15,71,8.8,2.6,1.6,-2.4,0.027999999999999997,0.093,0.152,0.601,0.10099999999999999,15
30,213.36,122.46983999999999,1,9,49,2.4,2.9,0.3,-9.1,0.062,0.19,0.121,0.39799999999999996,0.039,9
33,195.58,88.45044,Undrafted,Undrafted,28,6.6,2.6,2.4,-8.4,0.027999999999999997,0.076,0.151,0.449,0.145,Undrafted
23,203.2,120.20188,1,1,80,18.2,11.6,2.4,-0.2,0.152,0.198,0.212,0.586,0.109,1
33,182.88,68.0388,2,37,2,5.5,2,3.5,-42,0,0.11800000000000001,0.18100000000000002,0.506,0.389,67
34,190.5,86.18248,Undrafted,Undrafted,6,0.8,0,0.8,-0.3,0,0,0.106,0.38799999999999996,0.313,Undrafted
33,213.36,126.552168,1,27,77,13.9,6.9,1.3,0.5,0.07,0.215,0.235,0.5579999999999999,0.084,27
25,203.2,106.140528,2,38,62,6.5,5.5,0.6,12.1,0.12300000000000001,0.159,0.132,0.5479999999999999,0.039,68
19,210.82,129.27372,1,4,72,6.7,3.8,0.3,-11.1,0.113,0.162,0.207,0.54,0.039,4
26,205.74,92.98635999999999,Undrafted,Undrafted,29,9,2.7,1.3,-11.7,0.043,0.10400000000000001,0.212,0.489,0.097,Undrafted
30,198.12,90.7184,1,10,81,18.3,4.7,3.2,1,0.023,0.115,0.22699999999999998,0.546,0.152,10
24,185.42,81.64656,2,37,64,8,1.7,1.9,-3.3,0.016,0.092,0.239,0.47100000000000003,0.18600000000000003,67
20,208.28,99.79024,1,7,73,8.8,5.7,0.7,-5.2,0.069,0.175,0.183,0.456,0.049,7
23,182.88,86.18248,Undrafted,Undrafted,23,5,1.2,2.1,-20.5,0.021,0.067,0.179,0.531,0.262,Undrafted
28,190.5,98.88305600000001,Undrafted,Undrafted,79,7.7,2.7,2.3,-1.1,0.013999999999999999,0.132,0.18100000000000002,0.545,0.198,Undrafted
37,190.5,88.45044,1,18,82,8.4,3.8,7.4,-6.7,0.027000000000000003,0.126,0.154,0.536,0.405,18
24,190.5,88.45044,1,27,80,9.4,3.7,8.1,0.7,0.036000000000000004,0.099,0.20199999999999999,0.446,0.409,27
29,203.2,112.037224,1,4,40,21.5,6.1,4.3,1.8,0.022000000000000002,0.149,0.276,0.505,0.20199999999999999,4
20,210.82,110.22285600000001,1,1,57,4.5,3.5,0.8,-4.6,0.089,0.198,0.184,0.45,0.09,1
29,205.74,106.59411999999999,1,10,82,13.9,9.1,1.1,-5.5,0.088,0.223,0.20199999999999999,0.542,0.057,10
23,200.66,95.25432,1,13,80,25.2,5.5,5.5,7.6,0.040999999999999995,0.11800000000000001,0.304,0.544,0.254,13
23,205.74,109.769264,1,16,15,1.7,1.3,0.3,-9.3,0.072,0.188,0.249,0.306,0.114,16
22,190.5,88.904032,1,10,14,4.1,0.2,0.9,10.4,0,0.02,0.19899999999999998,0.466,0.11900000000000001,10
39,213.36,111.13004,1,11,52,6.1,5.8,0.3,-6.7,0.129,0.264,0.193,0.489,0.031,11
26,210.82,99.79024,1,5,81,21.2,12.1,5.2,5.8,0.091,0.264,0.261,0.536,0.22,5
32,203.2,108.86208,1,5,66,7.1,4.3,0.8,-5.3,0.073,0.126,0.16,0.48,0.059000000000000004,5
28,195.58,81.64656,1,8,82,13.4,3.4,2.6,4.3,0.028999999999999998,0.089,0.191,0.542,0.131,8
24,205.74,106.140528,1,1,73,14.9,5.3,2.6,6.2,0.051,0.122,0.222,0.503,0.12300000000000001,1
24,200.66,111.13004,1,22,72,14.1,7.2,1.9,-6.5,0.073,0.16899999999999998,0.212,0.52,0.10099999999999999,22
21,185.42,79.83219199999998,2,53,36,5.3,1.4,3,-5,0.032,0.084,0.218,0.431,0.335,83
31,185.42,76.203456,1,2,76,9.6,3.6,5.3,5.4,0.025,0.1,0.168,0.47200000000000003,0.267,2
34,195.58,97.52228000000001,1,5,65,5.7,2.8,1.5,-2.6,0.024,0.126,0.171,0.414,0.11800000000000001,5
27,210.82,115.66596000000001,1,15,75,6.6,7,0.4,-5,0.106,0.21100000000000002,0.11199999999999999,0.599,0.024,15
26,208.28,115.66596000000001,1,2,81,14.8,7.5,2,4.8,0.061,0.213,0.237,0.51,0.11,2
27,210.82,100.243832,1,13,81,11.3,7.4,1.1,-0.8,0.095,0.23199999999999998,0.214,0.522,0.071,13
22,208.28,100.243832,1,4,29,13.1,6.1,5.9,-0.7,0.036000000000000004,0.147,0.228,0.473,0.294,4
29,200.66,107.047712,1,7,71,16.6,5.2,2.2,-2.3,0.040999999999999995,0.146,0.24600000000000002,0.534,0.11900000000000001,7
23,195.58,83.46092800000001,1,8,73,12.3,3.4,4.3,-6.1,0.040999999999999995,0.086,0.22,0.484,0.251,8
26,213.36,113.398,2,54,44,2.1,1.9,0.2,-6.5,0.065,0.166,0.125,0.509,0.039,84
23,205.74,118.841104,1,4,76,12.3,5.6,1.6,-8.2,0.075,0.187,0.26,0.48200000000000004,0.11599999999999999,4
28,210.82,106.59411999999999,1,2,29,11.1,11.1,1.1,-5.1,0.10300000000000001,0.26899999999999996,0.174,0.483,0.055,2
27,208.28,122.46983999999999,2,37,39,4.8,3.3,0.4,-3.5,0.107,0.184,0.205,0.467,0.05,67
27,213.36,115.66596000000001,1,26,5,4,2.2,0,-3.1,0.113,0.122,0.149,0.6940000000000001,0,26
27,200.66,115.66596000000001,2,44,82,9.4,6,0.7,8.7,0.12,0.205,0.23800000000000002,0.517,0.064,74
24,208.28,115.66596000000001,Undrafted,Undrafted,12,4.3,3.2,0.4,-5.8,0.10300000000000001,0.15,0.16399999999999998,0.469,0.055,Undrafted
31,195.58,92.98635999999999,2,28,74,9.1,2.8,1.6,4,0.036000000000000004,0.11900000000000001,0.198,0.556,0.136,58
26,210.82,108.86208,1,7,43,12,9.4,1,-6.3,0.11199999999999999,0.258,0.221,0.478,0.063,7
24,215.9,111.58363200000001,2,45,60,1.8,2,0.4,-4.1,0.098,0.168,0.139,0.449,0.063,75
31,187.96,88.45044,1,10,82,5.8,1.5,1.6,4.6,0.012,0.07,0.158,0.466,0.11900000000000001,10
21,208.28,106.59411999999999,1,29,14,2.2,2.2,0.2,0.5,0.109,0.253,0.158,0.46299999999999997,0.046,29
27,205.74,107.95489599999999,2,43,79,10.8,3.7,1.2,0.2,0.062,0.114,0.22,0.513,0.089,73
31,205.74,104.32616,2,51,56,4.7,3.5,0.6,4,0.113,0.17800000000000002,0.18100000000000002,0.49,0.069,81
24,195.58,97.52228000000001,2,39,23,4,0.7,0.2,4.2,0.013000000000000001,0.089,0.298,0.456,0.062,69
31,195.58,88.45044,1,24,81,19.4,3.7,3.9,-3.9,0.02,0.083,0.25,0.501,0.171,24
34,190.5,81.64656,Undrafted,Undrafted,2,1.5,1,0,9.5,0,0.25,0.162,0.375,0,Undrafted
21,200.66,100.697424,1,11,29,2.2,1.7,0.5,-0.2,0.046,0.168,0.159,0.4,0.102,11
22,195.58,79.3786,1,8,23,9.3,1.5,2.4,-11.6,0.012,0.072,0.21899999999999997,0.555,0.204,8
38,205.74,116.119552,1,13,80,22.4,8.6,4.3,0.8,0.057,0.218,0.28800000000000003,0.532,0.21600000000000003,13
23,203.2,98.88305600000001,1,27,81,8.3,6,1.4,-2.2,0.07,0.2,0.162,0.501,0.085,27
24,208.28,111.13004,2,33,21,1.2,1.2,0.3,-14.8,0.092,0.185,0.14800000000000002,0.53,0.109,63
22,193.04,90.7184,2,35,12,1.5,1,1,3.6,0.046,0.127,0.203,0.345,0.255,65
27,193.04,81.19296800000001,2,37,81,14.6,2.6,6.2,-2.1,0.017,0.061,0.204,0.486,0.27699999999999997,67
25,210.82,109.769264,1,21,82,5.7,6.8,0.9,0.3,0.131,0.21600000000000003,0.14,0.493,0.062,21
26,185.42,86.18248,1,7,65,14.8,3,8,-7.6,0.011000000000000001,0.085,0.25,0.466,0.39299999999999996,7
24,187.96,79.83219199999998,1,10,78,19.3,3.5,5.7,-3.8,0.015,0.088,0.23600000000000002,0.5489999999999999,0.261,10
21,198.12,99.79024,1,5,80,14.4,4.3,3,-6,0.049,0.089,0.213,0.48700000000000004,0.149,5
26,195.58,92.532768,Undrafted,Undrafted,24,2.4,1.1,2.4,-3,0.012,0.10300000000000001,0.113,0.542,0.32799999999999996,Undrafted
29,193.04,96.16150400000001,1,2,82,14.7,7.3,9.9,5.7,0.047,0.16899999999999998,0.221,0.484,0.40700000000000003,2
23,213.36,117.93392,1,18,77,4.5,3.9,1.1,3.5,0.107,0.142,0.138,0.5,0.094,18
24,213.36,117.93392,1,15,25,4.2,3.3,0.4,-17.4,0.091,0.166,0.152,0.486,0.042,15
29,203.2,116.119552,1,20,23,4.3,2.2,0.5,-2.9,0.096,0.092,0.179,0.544,0.073,20
23,210.82,114.30518400000001,2,52,70,6.4,4.2,0.8,2.4,0.113,0.14,0.152,0.532,0.065,82
34,198.12,102.0582,Undrafted,Undrafted,9,4.3,1.9,0.9,-13.9,0.008,0.136,0.145,0.503,0.09,Undrafted
21,187.96,80.73937600000001,2,40,13,0.3,0.6,0.7,3.8,0.044000000000000004,0.15,0.083,0.4,0.321,70
25,203.2,97.52228000000001,1,18,73,10.7,5.9,2.5,-6.4,0.052000000000000005,0.175,0.18899999999999997,0.474,0.129,18
24,187.96,82.10015200000001,2,49,10,2.6,1.3,1.2,5,0.057999999999999996,0.12300000000000001,0.161,0.601,0.231,79
23,210.82,109.769264,1,17,72,19,10.5,1.6,1.7,0.082,0.225,0.251,0.521,0.079,17
26,215.9,123.377024,2,36,56,5.3,4.1,0.4,9.7,0.11599999999999999,0.161,0.183,0.498,0.036000000000000004,66
24,208.28,105.23334399999999,1,11,15,1.1,1.7,0.3,0.8,0.061,0.3,0.171,0.4,0.085,11
34,198.12,103.418976,2,38,66,1.7,1.8,0.5,-7.5,0.047,0.149,0.089,0.46299999999999997,0.069,68
21,193.04,87.996848,1,21,8,0.8,0.8,0.8,-25.6,0.027000000000000003,0.14300000000000002,0.19,0.218,0.273,21
21,213.36,99.336648,1,5,78,7.4,3.1,0.8,-1.6,0.045,0.11900000000000001,0.17600000000000002,0.5379999999999999,0.064,5
32,195.58,95.25432,1,21,82,9,2.9,3.3,4.6,0.026000000000000002,0.113,0.162,0.644,0.233,21
38,200.66,95.25432,2,29,47,4.2,1,0.3,2.4,0.013999999999999999,0.059000000000000004,0.122,0.5710000000000001,0.027999999999999997,59
28,205.74,102.0582,1,18,46,5,1.8,0.6,-6.9,0.064,0.136,0.24,0.493,0.099,18
40,185.42,79.3786,1,16,82,13.4,3.2,8.2,3.1,0.027999999999999997,0.099,0.19699999999999998,0.601,0.442,16
36,195.58,86.18248,Undrafted,Undrafted,66,4.4,1,1.1,-1.1,0.019,0.069,0.184,0.442,0.132,Undrafted
32,185.42,83.91452,Undrafted,Undrafted,41,6.9,1.8,3.4,2.6,0.024,0.085,0.163,0.599,0.313,Undrafted
31,208.28,122.46983999999999,Undrafted,Undrafted,54,3.2,2,0.5,-12.3,0.099,0.11900000000000001,0.204,0.41200000000000003,0.091,Undrafted
22,215.9,115.66596000000001,1,9,71,2.7,4,0.3,-2.4,0.082,0.192,0.093,0.523,0.026000000000000002,9
26,208.28,102.0582,1,1,72,10.7,6.3,1.1,9.3,0.097,0.174,0.17800000000000002,0.5710000000000001,0.063,1
21,200.66,102.0582,1,10,77,7.5,3.3,2.3,-0.4,0.042,0.106,0.162,0.478,0.151,10
22,182.88,83.91452,Undrafted,Undrafted,21,3.8,0.5,1.2,-5.3,0.013999999999999999,0.068,0.239,0.536,0.27699999999999997,Undrafted
31,198.12,99.79024,1,4,55,10.7,5.3,2.5,0,0.036000000000000004,0.151,0.17800000000000002,0.511,0.134,4
23,198.12,90.7184,1,22,7,1.4,1,0.3,-26.5,0.1,0.133,0.23199999999999998,0.309,0.087,22
27,198.12,98.88305600000001,1,3,76,21.4,4.1,5.3,2.7,0.033,0.10300000000000001,0.321,0.518,0.28800000000000003,3
29,205.74,113.398,1,5,81,14.6,7.6,2.1,-2.3,0.096,0.17,0.22399999999999998,0.513,0.109,5
29,205.74,93.439952,1,26,68,7.6,5.7,1.1,2.9,0.113,0.16399999999999998,0.152,0.542,0.074,26
30,185.42,88.45044,2,37,72,18.4,3.5,6.6,-3.3,0.012,0.10300000000000001,0.268,0.495,0.33899999999999997,67
30,182.88,79.3786,2,47,82,10.2,1.9,3.8,-2.2,0.006,0.079,0.172,0.568,0.22899999999999998,77
31,210.82,105.23334399999999,1,11,22,2.7,1.7,0.1,-5.9,0.097,0.153,0.16,0.574,0.03,11
27,200.66,102.0582,2,44,12,3,0.3,0.3,12.9,0.013000000000000001,0.032,0.242,0.528,0.1,74
38,205.74,111.13004,1,9,57,3.8,6,2,-12.2,0.057999999999999996,0.24100000000000002,0.122,0.392,0.134,9
26,193.04,87.996848,1,26,60,7.4,2.2,1.3,-0.2,0.034,0.098,0.20600000000000002,0.483,0.121,26
23,190.5,90.7184,Undrafted,Undrafted,7,1.1,0.7,0.3,-20.7,0.063,0.075,0.188,0.337,0.074,Undrafted
31,187.96,83.91452,1,26,63,5.2,2,3.2,-0.9,0.017,0.11900000000000001,0.18,0.496,0.33899999999999997,26
22,187.96,91.625584,Undrafted,Undrafted,37,3,1.1,1.9,-6.3,0.034,0.09,0.168,0.467,0.32299999999999995,Undrafted
25,190.5,91.625584,1,3,82,12.5,2.8,5.5,3.6,0.017,0.094,0.207,0.555,0.29600000000000004,3
23,208.28,104.32616,Undrafted,Undrafted,24,3,3.2,0.3,5.4,0.15,0.162,0.16399999999999998,0.41700000000000004,0.039,Undrafted
34,190.5,88.45044,Undrafted,Undrafted,69,4.1,2.2,5.1,-0.7,0.013000000000000001,0.105,0.133,0.435,0.35200000000000004,Undrafted
27,205.74,106.59411999999999,2,50,7,7.6,3.6,0.7,-12.4,0.07,0.14400000000000002,0.212,0.514,0.071,80
37,210.82,117.93392,4,75,43,1.1,1.9,0.3,2.5,0.096,0.196,0.098,0.424,0.057999999999999996,282
34,208.28,99.79024,1,16,54,6.4,3.8,0.5,-4.1,0.102,0.19699999999999998,0.23600000000000002,0.501,0.061,16
22,213.36,120.20188,1,7,74,7.7,5.3,0.3,-7.7,0.093,0.175,0.196,0.47,0.025,7
29,210.82,108.86208,1,12,42,1.5,1.4,0.2,-11.2,0.109,0.183,0.188,0.364,0.07,12
32,200.66,99.79024,1,22,66,7.4,2.9,1.1,-6.7,0.044000000000000004,0.134,0.185,0.516,0.099,22
26,210.82,104.779752,2,35,15,6.2,3.6,1.1,-8.3,0.08,0.133,0.17800000000000002,0.502,0.092,65
25,208.28,114.758776,1,17,52,3.1,2.1,0.2,-1.1,0.076,0.14300000000000002,0.159,0.41600000000000004,0.03,17
22,195.58,85.275296,1,23,35,1.8,0.5,0.2,-8.9,0.051,0.034,0.226,0.358,0.079,23
22,213.36,120.655472,1,20,62,5.1,5.2,0.5,-1.3,0.126,0.159,0.126,0.54,0.038,20
30,198.12,92.079176,1,15,81,14.4,5.4,5.3,3.3,0.023,0.146,0.161,0.652,0.209,15
33,185.42,83.91452,2,32,20,1.6,0.4,0.5,-19.4,0.04,0.039,0.187,0.474,0.16399999999999998,62
26,177.8,77.11064,1,16,53,7,2.1,5.7,-6.6,0.011000000000000001,0.097,0.198,0.48200000000000004,0.447,16
25,203.2,111.13004,2,44,8,2.1,0.8,0.3,24.5,0.053,0.11800000000000001,0.154,0.612,0.069,74
30,200.66,98.429464,1,6,68,7.3,3.5,1.6,-10.2,0.039,0.133,0.158,0.499,0.11199999999999999,6
30,205.74,115.212368,1,8,72,9.3,8,1.9,-1.4,0.09,0.212,0.168,0.508,0.10300000000000001,8
26,205.74,120.20188,1,22,65,3.4,4.3,0.3,-1.4,0.10400000000000001,0.19,0.1,0.569,0.024,22
31,200.66,90.7184,Undrafted,Undrafted,59,7,2.7,1.5,11.3,0.03,0.08,0.141,0.46799999999999997,0.079,Undrafted
22,218.44,111.58363200000001,2,35,22,1.5,1,0.1,-0.4,0.081,0.19399999999999998,0.221,0.391,0.057999999999999996,65
31,195.58,95.25432,1,13,50,4.2,1.7,0.8,-8.7,0.035,0.114,0.168,0.493,0.11199999999999999,13
27,190.5,83.46092800000001,1,16,61,3.4,1.2,1.7,2.7,0.021,0.086,0.139,0.539,0.209,16
31,200.66,102.0582,2,45,66,9.6,4.5,2.1,3.9,0.048,0.134,0.171,0.493,0.111,75
24,205.74,108.86208,2,34,28,2.1,1.8,0.8,2.4,0.047,0.171,0.153,0.408,0.113,64
29,208.28,111.13004,1,1,54,24.5,10.1,4.8,9.4,0.081,0.201,0.29,0.54,0.21,1
32,210.82,111.13004,1,3,57,7.1,5.3,2.6,-5.1,0.06,0.187,0.155,0.511,0.166,3
27,180.34,72.57472,Undrafted,Undrafted,79,12.1,2,3.3,1.4,0.016,0.067,0.19899999999999998,0.568,0.204,Undrafted
36,208.28,106.140528,1,1,41,4,2.6,0.7,-2.1,0.05,0.158,0.156,0.505,0.084,1
20,205.74,95.25432,1,3,82,9.5,5.5,2.2,-0.1,0.057,0.172,0.185,0.516,0.13699999999999998,3
34,185.42,81.64656,Undrafted,Undrafted,82,12.4,3.9,5.5,3.2,0.033,0.097,0.17800000000000002,0.5529999999999999,0.249,Undrafted
31,180.34,77.11064,Undrafted,Undrafted,3,0.3,0.3,1,-54.6,0,0.055999999999999994,0.235,0.046,0.25,Undrafted
28,200.66,104.32616,Undrafted,Undrafted,70,4.3,2.9,1,1.3,0.091,0.10099999999999999,0.134,0.5710000000000001,0.094,Undrafted
36,215.9,113.398,1,1,78,12.2,8.3,1.2,9.9,0.1,0.22,0.193,0.562,0.068,1
26,203.2,117.93392,1,10,77,11.2,11.7,1.6,-4.8,0.133,0.299,0.18899999999999997,0.504,0.089,10
31,185.42,92.079176,Undrafted,Undrafted,67,14.2,2.1,3.5,-1,0.02,0.045,0.204,0.479,0.163,Undrafted
